
#-------------------------------------------------------------------------------------------------
# scale type =79-tet, provided type=by tet, intervals=80, f0=440Hz
#-------------------------------------------------------------------------------------------------
#          cents     Δ cents  f ratio   ratio (derived)  fl ratio    abs error    rel error       f (Hz)
#-------------------------------------------------------------------------------------------------
63    956.962025   15.189873  1.738049  73/42            1.738095  -0.00004672  -0.00268818 |  107.307 |  143.233 |  191.185 |  255.198 |  340.658 |  454.726 |  572.913 |  681.315 |  909.434
64    972.151899   15.189873  1.753365  128/73           1.753425  -0.00005938  -0.00338669 |  108.253 |  144.495 |  192.870 |  257.447 |  343.660 |  458.733 |  577.962 |  687.319 |  917.448
65    987.341772   15.189873  1.768817  23/13            1.769231  -0.00041375  -0.02339145 |  109.207 |  145.768 |  194.570 |  259.715 |  346.688 |  462.776 |  583.055 |  693.376 |  925.534
66   1002.531646   15.189873  1.784405  91/51            1.784314   0.00009120   0.00511112 |  110.169 |  147.053 |  196.285 |  262.004 |  349.743 |  466.854 |  588.193 |  699.487 |  933.690
67   1017.721519   15.189873  1.800130  9/5              1.800000   0.00013021   0.00723337 |  111.140 |  148.349 |  198.014 |  264.313 |  352.826 |  470.968 |  593.377 |  705.651 |  941.918
68   1032.911392   15.189873  1.815994  69/38            1.815789   0.00020460   0.01126650 |  112.119 |  149.656 |  199.759 |  266.642 |  355.935 |  475.119 |  598.606 |  711.870 |  950.219
69   1048.101266   15.189873  1.831998  141/77           1.831169   0.00082891   0.04524602 |  113.108 |  150.975 |  201.520 |  268.992 |  359.072 |  479.306 |  603.881 |  718.143 |  958.593
70   1063.291139   15.189873  1.848142  85/46            1.847826   0.00031635   0.01711714 |  114.104 |  152.305 |  203.296 |  271.363 |  362.236 |  483.530 |  609.203 |  724.472 |  967.041
71   1078.481013   15.189873  1.864429  110/59           1.864407   0.00002263   0.00121390 |  115.110 |  153.648 |  205.087 |  273.754 |  365.428 |  487.791 |  614.572 |  730.856 |  975.563
72   1093.670886   15.189873  1.880860  79/42            1.880952  -0.00009246  -0.00491594 |  116.124 |  155.002 |  206.895 |  276.167 |  368.649 |  492.089 |  619.988 |  737.297 |  984.160
73   1108.860759   15.189873  1.897435  74/39            1.897436  -0.00000068  -0.00003562 |  117.148 |  156.368 |  208.718 |  278.600 |  371.897 |  496.426 |  625.452 |  743.795 |  992.833
74   1124.050633   15.189873  1.914157  67/35            1.914286  -0.00012912  -0.00674543 |  118.180 |  157.746 |  210.557 |  281.056 |  375.175 |  500.801 |  630.963 |  750.349 | 1001.582
75   1139.240506   15.189873  1.931025  56/29            1.931034  -0.00000915  -0.00047400 |  119.222 |  159.136 |  212.413 |  283.532 |  378.481 |  505.214 |  636.524 |  756.962 | 1010.409
76   1154.430380   15.189873  1.948043  150/77           1.948052  -0.00000923  -0.00047365 |  120.272 |  160.538 |  214.285 |  286.031 |  381.816 |  509.666 |  642.133 |  763.633 | 1019.313
77   1169.620253   15.189873  1.965210  112/57           1.964912   0.00029780   0.01515357 |  121.332 |  161.953 |  216.173 |  288.552 |  385.181 |  514.158 |  647.792 |  770.362 | 1028.296
78   1184.810127   15.189873  1.982529  113/57           1.982456   0.00007259   0.00366141 |  122.401 |  163.380 |  218.078 |  291.095 |  388.576 |  518.689 |  653.501 |  777.151 | 1037.358
79   1200.000000   15.189873  2.000000  2                2.000000   0.00000000   0.00000000 |  123.480 |  164.820 |  220.000 |  293.660 |  392.000 |  523.260 |  659.260 |  784.000 | 1046.500
80   1215.189873   15.189873  2.017625  115/57           2.017544   0.00008138   0.00403342 |  124.568 |  166.272 |  221.939 |  296.248 |  395.455 |  527.871 |  665.070 |  790.909 | 1055.722
#-------------------------------------------------------------------------------------------------
# Scala file written: results/tet/79-tet/79-tet.scl
# derived ratios: [1, 79/78, 57/56, 77/75, 29/28, 70/67, 39/37, 67/63, 59/55, 79/73, 83/76, 76/69, 10/9, 65/58, 26/23, 73/64, 84/73, 65/56, 89/76, 13/11, 87/73, 89/74, 57/47, 93/76, 79/64, 66/53, 49/39, 90/71, 78/61, 89/69, 95/73, 21/16, 49/37, 103/77, 31/23, 87/64, 48/35, 101/73, 67/48, 107/76, 98/69, 96/67, 107/74, 35/24, 103/70, 95/64, 3/2, 74/49, 32/21, 83/54, 107/69, 97/62, 101/64, 121/76, 53/33, 81/50, 85/52, 94/57, 128/77, 99/59, 127/75, 111/65, 112/65, 73/42, 128/73, 23/13, 91/51, 9/5, 69/38, 141/77, 85/46, 110/59, 79/42, 74/39, 67/35, 56/29, 150/77, 112/57, 113/57, 2, 115/57]
# derived  cents: [0.0, 15.189873417721518, 30.379746835443036, 45.56962025316456, 60.75949367088607, 75.94936708860759, 91.13924050632912, 106.32911392405063, 121.51898734177215, 136.70886075949366, 151.89873417721518, 167.0886075949367, 182.27848101265823, 197.46835443037975, 212.65822784810126, 227.84810126582278, 243.0379746835443, 258.2278481012658, 273.4177215189873, 288.60759493670884, 303.79746835443035, 318.98734177215186, 334.1772151898734, 349.3670886075949, 364.55696202531647, 379.746835443038, 394.9367088607595, 410.126582278481, 425.3164556962025, 440.50632911392404, 455.69620253164555, 470.88607594936707, 486.0759493670886, 501.2658227848101, 516.4556962025316, 531.6455696202531, 546.8354430379746, 562.0253164556962, 577.2151898734177, 592.4050632911392, 607.5949367088607, 622.7848101265822, 637.9746835443037, 653.1645569620252, 668.3544303797468, 683.5443037974683, 698.7341772151898, 713.9240506329113, 729.1139240506329, 744.3037974683544, 759.493670886076, 774.6835443037975, 789.873417721519, 805.0632911392405, 820.253164556962, 835.4430379746835, 850.632911392405, 865.8227848101266, 881.0126582278481, 896.2025316455696, 911.3924050632911, 926.5822784810126, 941.7721518987341, 956.9620253164557, 972.1518987341772, 987.3417721518987, 1002.5316455696202, 1017.7215189873417, 1032.9113924050632, 1048.1012658227849, 1063.2911392405063, 1078.4810126582279, 1093.6708860759493, 1108.860759493671, 1124.0506329113923, 1139.240506329114, 1154.4303797468353, 1169.620253164557, 1184.8101265822784, 1200.0, 1215.1898734177214]
# derived  cents: sha256:3e0d6f0c2e3bdff0002ac660dbec7b1a54d7cbe3f926e4861ef6948cd04a428b
#-------------------------------------------------------------------------------------------------
